id,port_id,date,congestion_score,data_provenance
1258,2,2026-02-18,34.5,SIMULATED
1259,2,2026-02-19,30.03,SIMULATED
1260,2,2026-02-20,30.03,SIMULATED
1261,2,2026-02-21,26.13,SIMULATED
1262,2,2026-02-22,30.63,SIMULATED
1263,2,2026-02-23,35.78,SIMULATED
1264,2,2026-02-24,33.14,SIMULATED
1265,2,2026-02-25,32.08,SIMULATED
1266,2,2026-02-26,39.14,SIMULATED
1267,2,2026-02-27,39.37,SIMULATED
1268,2,2026-02-28,40.68,SIMULATED
1269,2,2026-03-01,45.98,SIMULATED
1270,2,2026-03-02,43.44,SIMULATED
1271,2,2026-03-03,43.8,SIMULATED
1272,2,2026-03-04,41.59,SIMULATED
1273,2,2026-03-05,37.23,SIMULATED
1274,2,2026-03-06,30.77,SIMULATED
1275,2,2026-03-07,35.98,SIMULATED
1276,2,2026-03-08,29.38,SIMULATED
1277,2,2026-03-09,25.94,SIMULATED
1278,2,2026-03-10,26.75,SIMULATED
1279,2,2026-03-11,31.4,SIMULATED
1280,2,2026-03-12,29.09,SIMULATED
1281,2,2026-03-13,35.61,SIMULATED
1282,2,2026-03-14,33.18,SIMULATED
1283,2,2026-03-15,33.95,SIMULATED
1284,2,2026-03-16,33.99,SIMULATED
1285,2,2026-03-17,30.58,SIMULATED
1286,2,2026-03-18,33.64,SIMULATED
1287,2,2026-03-19,29.7,SIMULATED
1288,2,2026-03-20,26.14,SIMULATED
1289,2,2026-03-21,26.02,SIMULATED
1290,2,2026-03-22,27.44,SIMULATED
1291,2,2026-03-23,23.58,SIMULATED
1292,2,2026-03-24,15.75,SIMULATED
1293,2,2026-03-25,15.46,SIMULATED
1294,2,2026-03-26,12.75,SIMULATED
1295,2,2026-03-27,19.77,SIMULATED
1296,2,2026-03-28,21.39,SIMULATED
1297,2,2026-03-29,20.08,SIMULATED
1298,2,2026-03-30,22.44,SIMULATED
1299,2,2026-03-31,18.0,SIMULATED
1300,2,2026-04-01,26.49,SIMULATED
1301,2,2026-04-02,28.61,SIMULATED
1302,2,2026-04-03,31.89,SIMULATED
1303,2,2026-04-04,37.89,SIMULATED
1304,2,2026-04-05,41.71,SIMULATED
1305,2,2026-04-06,42.79,SIMULATED
1306,2,2026-04-07,39.35,SIMULATED
1307,2,2026-04-08,43.1,SIMULATED
1308,2,2026-04-09,45.77,SIMULATED
1309,2,2026-04-10,42.75,SIMULATED
1310,2,2026-04-11,48.3,SIMULATED
1311,2,2026-04-12,44.5,SIMULATED
1312,2,2026-04-13,48.33,SIMULATED
1313,2,2026-04-14,49.09,SIMULATED
1314,2,2026-04-15,50.33,SIMULATED
1315,2,2026-04-16,50.99,SIMULATED
1316,2,2026-04-17,50.66,SIMULATED
1317,2,2026-04-18,49.22,SIMULATED
1318,2,2026-04-19,53.97,SIMULATED
1319,2,2026-04-20,59.44,SIMULATED
1320,2,2026-04-21,63.9,SIMULATED
1321,2,2026-04-22,67.84,SIMULATED
1322,2,2026-04-23,71.34,SIMULATED
1323,2,2026-04-24,67.63,SIMULATED
1324,2,2026-04-25,61.3,SIMULATED
1325,2,2026-04-26,61.92,SIMULATED
1326,2,2026-04-27,61.4,SIMULATED
1327,2,2026-04-28,59.95,SIMULATED
1328,2,2026-04-29,55.14,SIMULATED
1329,2,2026-04-30,54.73,SIMULATED
1330,2,2026-05-01,64.85,SIMULATED
1331,2,2026-05-02,71.13,SIMULATED
1332,2,2026-05-03,71.43,SIMULATED
1333,2,2026-05-04,71.29,SIMULATED
1334,2,2026-05-05,82.29,SIMULATED
1335,2,2026-05-06,84.67,SIMULATED
1336,2,2026-05-07,86.25,SIMULATED
1337,2,2026-05-08,83.13,SIMULATED
1338,2,2026-05-09,79.16,SIMULATED
1339,2,2026-05-10,77.68,SIMULATED
1340,2,2026-05-11,80.71,SIMULATED
1341,2,2026-05-12,92.06,SIMULATED
1342,2,2026-05-13,89.14,SIMULATED
1343,2,2026-05-14,81.16,SIMULATED
1344,2,2026-05-15,85.27,SIMULATED
1345,2,2026-05-16,82.21,SIMULATED
1346,2,2026-05-17,81.88,SIMULATED
1347,2,2026-05-18,79.61,SIMULATED
1348,2,2026-05-19,69.9,SIMULATED
1349,2,2026-05-20,69.5,SIMULATED
1350,2,2026-05-21,60.18,SIMULATED
1351,2,2026-05-22,62.11,SIMULATED
1352,2,2026-05-23,57.61,SIMULATED
1353,2,2026-05-24,57.63,SIMULATED
1354,2,2026-05-25,64.87,SIMULATED
1355,2,2026-05-26,56.15,SIMULATED
1356,2,2026-05-27,59.69,SIMULATED
1357,2,2026-05-28,63.59,SIMULATED
1358,2,2026-05-29,60.04,SIMULATED
1359,2,2026-05-30,62.73,SIMULATED
1360,2,2026-05-31,56.22,SIMULATED
1361,2,2026-06-01,56.87,SIMULATED
1362,2,2026-06-02,54.18,SIMULATED
1363,2,2026-06-03,54.07,SIMULATED
1364,2,2026-06-04,57.45,SIMULATED
1365,2,2026-06-05,57.01,SIMULATED
1366,2,2026-06-06,57.44,SIMULATED
1367,2,2026-06-07,54.58,SIMULATED
1368,2,2026-06-08,57.22,SIMULATED
1369,2,2026-06-09,52.81,SIMULATED
1370,2,2026-06-10,55.61,SIMULATED
1371,2,2026-06-11,49.62,SIMULATED
1372,2,2026-06-12,52.53,SIMULATED
1373,2,2026-06-13,44.96,SIMULATED
1374,2,2026-06-14,44.0,SIMULATED
1375,2,2026-06-15,40.72,SIMULATED
1376,2,2026-06-16,37.36,SIMULATED
1377,2,2026-06-17,27.3,SIMULATED
1378,2,2026-06-18,33.73,SIMULATED
1379,2,2026-06-19,34.24,SIMULATED
1380,2,2026-06-20,33.86,SIMULATED
1381,2,2026-06-21,37.9,SIMULATED
1382,2,2026-06-22,34.56,SIMULATED
1383,2,2026-06-23,33.09,SIMULATED
1384,2,2026-06-24,31.37,SIMULATED
1385,2,2026-06-25,30.75,SIMULATED
1386,2,2026-06-26,27.59,SIMULATED
1387,2,2026-06-27,28.72,SIMULATED
1388,2,2026-06-28,30.11,SIMULATED
1389,2,2026-06-29,31.23,SIMULATED
1390,2,2026-06-30,37.36,SIMULATED
1391,2,2026-07-01,36.61,SIMULATED
1392,2,2026-07-02,34.84,SIMULATED
1393,2,2026-07-03,30.65,SIMULATED
1394,2,2026-07-04,28.86,SIMULATED
1395,2,2026-07-05,33.81,SIMULATED
1396,2,2026-07-06,43.89,SIMULATED
1397,2,2026-07-07,41.83,SIMULATED
1398,2,2026-07-08,42.09,SIMULATED
1399,2,2026-07-09,43.83,SIMULATED
1400,2,2026-07-10,44.34,SIMULATED
1401,2,2026-07-11,37.92,SIMULATED
1402,2,2026-07-12,31.42,SIMULATED
1403,2,2026-07-13,30.66,SIMULATED
1404,2,2026-07-14,32.44,SIMULATED
1405,2,2026-07-15,28.28,SIMULATED
1406,2,2026-07-16,26.64,SIMULATED
1407,2,2026-07-17,25.5,SIMULATED
1408,2,2026-07-18,26.43,SIMULATED
1409,2,2026-07-19,37.67,SIMULATED
1410,2,2026-07-20,34.54,SIMULATED
1411,2,2026-07-21,32.47,SIMULATED
1412,2,2026-07-22,39.31,SIMULATED
1413,2,2026-07-23,45.47,SIMULATED
1414,2,2026-07-24,45.74,SIMULATED
1415,2,2026-07-25,43.76,SIMULATED
1416,2,2026-07-26,45.37,SIMULATED
1417,2,2026-07-27,48.42,SIMULATED
1418,2,2026-07-28,46.25,SIMULATED
1419,2,2026-07-29,44.32,SIMULATED
1420,2,2026-07-30,47.73,SIMULATED
1421,2,2026-07-31,50.68,SIMULATED
1422,2,2026-08-01,49.8,SIMULATED
1423,2,2026-08-02,47.46,SIMULATED
1424,2,2026-08-03,50.85,SIMULATED
1425,2,2026-08-04,54.54,SIMULATED
1426,2,2026-08-05,55.03,SIMULATED
1427,2,2026-08-06,52.41,SIMULATED
1428,2,2026-08-07,53.43,SIMULATED
1429,2,2026-08-08,52.78,SIMULATED
1430,2,2026-08-09,52.45,SIMULATED
1431,2,2026-08-10,55.35,SIMULATED
1432,2,2026-08-11,54.79,SIMULATED
1433,2,2026-08-12,57.57,SIMULATED
1434,2,2026-08-13,54.84,SIMULATED
1435,2,2026-08-14,53.78,SIMULATED
1436,2,2026-08-15,54.75,SIMULATED
1437,2,2026-08-16,45.63,SIMULATED
1438,2,2026-08-17,43.0,SIMULATED
1439,2,2026-08-18,43.98,SIMULATED
1440,2,2026-08-19,43.88,SIMULATED
1441,2,2026-08-20,47.42,SIMULATED
1442,2,2026-08-21,42.97,SIMULATED
1443,2,2026-08-22,40.9,SIMULATED
1444,2,2026-08-23,38.86,SIMULATED
1445,2,2026-08-24,38.25,SIMULATED
1446,2,2026-08-25,36.46,SIMULATED
1447,2,2026-08-26,41.46,SIMULATED
1448,2,2026-08-27,39.6,SIMULATED
1449,2,2026-08-28,40.55,SIMULATED
1450,2,2026-08-29,43.18,SIMULATED
1451,2,2026-08-30,39.25,SIMULATED
1452,2,2026-08-31,42.61,SIMULATED
1453,2,2026-09-01,40.22,SIMULATED
1454,2,2026-09-02,41.97,SIMULATED
1455,2,2026-09-03,42.62,SIMULATED
1456,2,2026-09-04,40.74,SIMULATED
1457,2,2026-09-05,44.22,SIMULATED
1458,2,2026-09-06,45.44,SIMULATED
1459,2,2026-09-07,40.17,SIMULATED
1460,2,2026-09-08,47.81,SIMULATED
1461,2,2026-09-09,49.35,SIMULATED
1462,2,2026-09-10,48.91,SIMULATED
1463,3,2024-09-10,29.64,SIMULATED
1464,3,2024-09-11,34.19,SIMULATED
1465,3,2024-09-12,36.3,SIMULATED
1466,3,2024-09-13,38.33,SIMULATED
1467,3,2024-09-14,38.09,SIMULATED
1468,3,2024-09-15,32.14,SIMULATED
1469,3,2024-09-16,28.14,SIMULATED
1470,3,2024-09-17,33.24,SIMULATED
1471,3,2024-09-18,33.38,SIMULATED
1472,3,2024-09-19,38.18,SIMULATED
1473,3,2024-09-20,37.88,SIMULATED
1474,3,2024-09-21,35.31,SIMULATED
1475,3,2024-09-22,39.33,SIMULATED
1476,3,2024-09-23,32.07,SIMULATED
1477,3,2024-09-24,31.83,SIMULATED
1478,3,2024-09-25,34.27,SIMULATED
1479,3,2024-09-26,42.83,SIMULATED
1480,3,2024-09-27,35.99,SIMULATED
1481,3,2024-09-28,39.53,SIMULATED
1482,3,2024-09-29,45.49,SIMULATED
1483,3,2024-09-30,56.72,SIMULATED
1484,3,2024-10-01,50.58,SIMULATED
1485,3,2024-10-02,53.21,SIMULATED
1486,3,2024-10-03,56.78,SIMULATED
1487,3,2024-10-04,56.98,SIMULATED
1488,3,2024-10-05,54.39,SIMULATED
1489,3,2024-10-06,56.55,SIMULATED
1490,3,2024-10-07,56.13,SIMULATED
1491,3,2024-10-08,53.64,SIMULATED
1492,3,2024-10-09,52.99,SIMULATED
1493,3,2024-10-10,48.85,SIMULATED
1494,3,2024-10-11,50.21,SIMULATED
1495,3,2024-10-12,47.65,SIMULATED
1496,3,2024-10-13,49.93,SIMULATED
1497,3,2024-10-14,45.29,SIMULATED
1498,3,2024-10-15,41.17,SIMULATED
1499,3,2024-10-16,57.5,SIMULATED
1500,3,2024-10-17,47.3,SIMULATED
1501,3,2024-10-18,47.85,SIMULATED
1502,3,2024-10-19,48.7,SIMULATED
1503,3,2024-10-20,43.44,SIMULATED
1504,3,2024-10-21,44.86,SIMULATED
1505,3,2024-10-22,41.2,SIMULATED
1506,3,2024-10-23,48.75,SIMULATED
1507,3,2024-10-24,42.59,SIMULATED
1508,3,2024-10-25,41.22,SIMULATED
1509,3,2024-10-26,40.03,SIMULATED
1510,3,2024-10-27,43.2,SIMULATED
1511,3,2024-10-28,47.12,SIMULATED
1512,3,2024-10-29,45.67,SIMULATED
1513,3,2024-10-30,43.83,SIMULATED
1514,3,2024-10-31,43.86,SIMULATED
1515,3,2024-11-01,47.07,SIMULATED
1516,3,2024-11-02,49.51,SIMULATED
1517,3,2024-11-03,55.45,SIMULATED
1518,3,2024-11-04,49.4,SIMULATED
1519,3,2024-11-05,47.98,SIMULATED
1520,3,2024-11-06,44.8,SIMULATED
1521,3,2024-11-07,51.29,SIMULATED
1522,3,2024-11-08,53.28,SIMULATED
1523,3,2024-11-09,48.13,SIMULATED
1524,3,2024-11-10,41.07,SIMULATED
1525,3,2024-11-11,40.66,SIMULATED
1526,3,2024-11-12,41.67,SIMULATED
1527,3,2024-11-13,37.98,SIMULATED
1528,3,2024-11-14,45.89,SIMULATED
1529,3,2024-11-15,45.04,SIMULATED
1530,3,2024-11-16,41.14,SIMULATED
1531,3,2024-11-17,35.62,SIMULATED
1532,3,2024-11-18,35.07,SIMULATED
1533,3,2024-11-19,43.6,SIMULATED
1534,3,2024-11-20,66.81,SIMULATED
1535,3,2024-11-21,59.21,SIMULATED
1536,3,2024-11-22,54.34,SIMULATED
1537,3,2024-11-23,42.96,SIMULATED
1538,3,2024-11-24,56.88,SIMULATED
1539,3,2024-11-25,57.87,SIMULATED
1540,3,2024-11-26,49.23,SIMULATED
1541,3,2024-11-27,47.07,SIMULATED
1542,3,2024-11-28,49.2,SIMULATED
1543,3,2024-11-29,65.58,SIMULATED
1544,3,2024-11-30,64.5,SIMULATED
1545,3,2024-12-01,60.18,SIMULATED
1546,3,2024-12-02,48.22,SIMULATED
1547,3,2024-12-03,48.89,SIMULATED
1548,3,2024-12-04,50.83,SIMULATED
1549,3,2024-12-05,53.16,SIMULATED
1550,3,2024-12-06,48.01,SIMULATED
1551,3,2024-12-07,47.91,SIMULATED
1552,3,2024-12-08,37.05,SIMULATED
1553,3,2024-12-09,35.29,SIMULATED
1554,3,2024-12-10,31.04,SIMULATED
1555,3,2024-12-11,28.04,SIMULATED
1556,3,2024-12-12,31.24,SIMULATED
1557,3,2024-12-13,25.9,SIMULATED
1558,3,2024-12-14,20.52,SIMULATED
1559,3,2024-12-15,27.79,SIMULATED
1560,3,2024-12-16,20.47,SIMULATED
1561,3,2024-12-17,17.43,SIMULATED
1562,3,2024-12-18,13.06,SIMULATED
1563,3,2024-12-19,20.29,SIMULATED
1564,3,2024-12-20,17.33,SIMULATED
1565,3,2024-12-21,17.88,SIMULATED
1566,3,2024-12-22,16.71,SIMULATED
1567,3,2024-12-23,15.27,SIMULATED
1568,3,2024-12-24,14.02,SIMULATED
1569,3,2024-12-25,16.65,SIMULATED
1570,3,2024-12-26,21.06,SIMULATED
1571,3,2024-12-27,24.86,SIMULATED
1572,3,2024-12-28,27.06,SIMULATED
1573,3,2024-12-29,25.55,SIMULATED
1574,3,2024-12-30,25.09,SIMULATED
1575,3,2024-12-31,24.53,SIMULATED
1576,3,2025-01-01,27.77,SIMULATED
1577,3,2025-01-02,27.55,SIMULATED
1578,3,2025-01-03,32.91,SIMULATED
1579,3,2025-01-04,28.61,SIMULATED
1580,3,2025-01-05,24.57,SIMULATED
1581,3,2025-01-06,21.29,SIMULATED
1582,3,2025-01-07,13.95,SIMULATED
1583,3,2025-01-08,10.06,SIMULATED
1584,3,2025-01-09,13.95,SIMULATED
1585,3,2025-01-10,8.6,SIMULATED
1586,3,2025-01-11,5.0,SIMULATED
1587,3,2025-01-12,11.53,SIMULATED
1588,3,2025-01-13,16.18,SIMULATED
1589,3,2025-01-14,20.57,SIMULATED
1590,3,2025-01-15,17.74,SIMULATED
1591,3,2025-01-16,20.31,SIMULATED
1592,3,2025-01-17,24.56,SIMULATED
1593,3,2025-01-18,24.13,SIMULATED
1594,3,2025-01-19,23.87,SIMULATED
1595,3,2025-01-20,22.16,SIMULATED
1596,3,2025-01-21,20.67,SIMULATED
1597,3,2025-01-22,19.48,SIMULATED
1598,3,2025-01-23,14.35,SIMULATED
1599,3,2025-01-24,15.16,SIMULATED
1600,3,2025-01-25,25.26,SIMULATED
1601,3,2025-01-26,33.08,SIMULATED
1602,3,2025-01-27,38.54,SIMULATED
1603,3,2025-01-28,35.94,SIMULATED
1604,3,2025-01-29,33.01,SIMULATED
1605,3,2025-01-30,30.95,SIMULATED
1606,3,2025-01-31,30.52,SIMULATED
1607,3,2025-02-01,31.79,SIMULATED
1608,3,2025-02-02,25.19,SIMULATED
1609,3,2025-02-03,22.03,SIMULATED
1610,3,2025-02-04,21.37,SIMULATED
1611,3,2025-02-05,18.45,SIMULATED
1612,3,2025-02-06,22.36,SIMULATED
1613,3,2025-02-07,21.27,SIMULATED
1614,3,2025-02-08,23.6,SIMULATED
1615,3,2025-02-09,22.81,SIMULATED
1616,3,2025-02-10,28.67,SIMULATED
1617,3,2025-02-11,30.23,SIMULATED
1618,3,2025-02-12,29.29,SIMULATED
1619,3,2025-02-13,22.4,SIMULATED
1620,3,2025-02-14,12.69,SIMULATED
1621,3,2025-02-15,9.29,SIMULATED
1622,3,2025-02-16,17.95,SIMULATED
1623,3,2025-02-17,16.16,SIMULATED
1624,3,2025-02-18,14.69,SIMULATED
1625,3,2025-02-19,13.02,SIMULATED
1626,3,2025-02-20,16.31,SIMULATED
1627,3,2025-02-21,15.38,SIMULATED
1628,3,2025-02-22,22.3,SIMULATED
1629,3,2025-02-23,21.35,SIMULATED
1630,3,2025-02-24,19.9,SIMULATED
1631,3,2025-02-25,20.45,SIMULATED
1632,3,2025-02-26,18.54,SIMULATED
1633,3,2025-02-27,18.31,SIMULATED
1634,3,2025-02-28,21.26,SIMULATED
1635,3,2025-03-01,20.6,SIMULATED
1636,3,2025-03-02,22.44,SIMULATED
1637,3,2025-03-03,26.35,SIMULATED
1638,3,2025-03-04,24.82,SIMULATED
1639,3,2025-03-05,26.02,SIMULATED
1640,3,2025-03-06,19.04,SIMULATED
1641,3,2025-03-07,17.88,SIMULATED
1642,3,2025-03-08,23.5,SIMULATED
1643,3,2025-03-09,17.99,SIMULATED
1644,3,2025-03-10,12.07,SIMULATED
1645,3,2025-03-11,19.36,SIMULATED
1646,3,2025-03-12,21.34,SIMULATED
1647,3,2025-03-13,15.39,SIMULATED
1648,3,2025-03-14,24.75,SIMULATED
1649,3,2025-03-15,20.5,SIMULATED
1650,3,2025-03-16,22.2,SIMULATED
1651,3,2025-03-17,19.61,SIMULATED
1652,3,2025-03-18,23.11,SIMULATED
1653,3,2025-03-19,17.96,SIMULATED
1654,3,2025-03-20,15.3,SIMULATED
1655,3,2025-03-21,14.39,SIMULATED
1656,3,2025-03-22,18.96,SIMULATED
1657,3,2025-03-23,18.64,SIMULATED
1658,3,2025-03-24,18.08,SIMULATED
1659,3,2025-03-25,16.4,SIMULATED
1660,3,2025-03-26,21.36,SIMULATED
1661,3,2025-03-27,18.39,SIMULATED
1662,3,2025-03-28,14.31,SIMULATED
1663,3,2025-03-29,14.18,SIMULATED
1664,3,2025-03-30,12.67,SIMULATED
1665,3,2025-03-31,17.83,SIMULATED
1666,3,2025-04-01,18.1,SIMULATED
1667,3,2025-04-02,28.29,SIMULATED
1668,3,2025-04-03,28.29,SIMULATED
1669,3,2025-04-04,29.2,SIMULATED
1670,3,2025-04-05,32.1,SIMULATED
1671,3,2025-04-06,28.5,SIMULATED
1672,3,2025-04-07,31.45,SIMULATED
1673,3,2025-04-08,27.5,SIMULATED
1674,3,2025-04-09,26.4,SIMULATED
1675,3,2025-04-10,26.79,SIMULATED
1676,3,2025-04-11,33.08,SIMULATED
1677,3,2025-04-12,47.52,SIMULATED
1678,3,2025-04-13,54.59,SIMULATED
1679,3,2025-04-14,48.16,SIMULATED
1680,3,2025-04-15,45.48,SIMULATED
1681,3,2025-04-16,38.33,SIMULATED
1682,3,2025-04-17,37.94,SIMULATED
1683,3,2025-04-18,34.84,SIMULATED
1684,3,2025-04-19,40.74,SIMULATED
1685,3,2025-04-20,43.47,SIMULATED
1686,3,2025-04-21,42.12,SIMULATED
1687,3,2025-04-22,48.33,SIMULATED
1688,3,2025-04-23,48.22,SIMULATED
1689,3,2025-04-24,45.72,SIMULATED
1690,3,2025-04-25,53.6,SIMULATED
1691,3,2025-04-26,51.08,SIMULATED
1692,3,2025-04-27,53.04,SIMULATED
1693,3,2025-04-28,48.76,SIMULATED
1694,3,2025-04-29,42.24,SIMULATED
1695,3,2025-04-30,39.75,SIMULATED
1696,3,2025-05-01,39.34,SIMULATED
1697,3,2025-05-02,41.3,SIMULATED
1698,3,2025-05-03,36.29,SIMULATED
1699,3,2025-05-04,36.31,SIMULATED
1700,3,2025-05-05,42.28,SIMULATED
1701,3,2025-05-06,45.25,SIMULATED
1702,3,2025-05-07,44.45,SIMULATED
1703,3,2025-05-08,40.64,SIMULATED
1704,3,2025-05-09,48.07,SIMULATED
1705,3,2025-05-10,39.63,SIMULATED
1706,3,2025-05-11,39.98,SIMULATED
1707,3,2025-05-12,43.68,SIMULATED
1708,3,2025-05-13,57.19,SIMULATED
1709,3,2025-05-14,60.35,SIMULATED
1710,3,2025-05-15,56.86,SIMULATED
1711,3,2025-05-16,51.31,SIMULATED
1712,3,2025-05-17,50.18,SIMULATED
1713,3,2025-05-18,44.32,SIMULATED
1714,3,2025-05-19,42.71,SIMULATED
1715,3,2025-05-20,41.71,SIMULATED
1716,3,2025-05-21,37.45,SIMULATED
1717,3,2025-05-22,39.32,SIMULATED
1718,3,2025-05-23,39.28,SIMULATED
1719,3,2025-05-24,50.08,SIMULATED
1720,3,2025-05-25,48.25,SIMULATED
1721,3,2025-05-26,47.86,SIMULATED
1722,3,2025-05-27,48.75,SIMULATED
1723,3,2025-05-28,43.33,SIMULATED
1724,3,2025-05-29,39.64,SIMULATED
1725,3,2025-05-30,42.48,SIMULATED
1726,3,2025-05-31,37.36,SIMULATED
1727,3,2025-06-01,25.45,SIMULATED
1728,3,2025-06-02,28.06,SIMULATED
1729,3,2025-06-03,31.63,SIMULATED
1730,3,2025-06-04,34.19,SIMULATED
1731,3,2025-06-05,32.77,SIMULATED
1732,3,2025-06-06,33.49,SIMULATED
1733,3,2025-06-07,31.52,SIMULATED
1734,3,2025-06-08,25.77,SIMULATED
1735,3,2025-06-09,17.62,SIMULATED
1736,3,2025-06-10,21.03,SIMULATED
1737,3,2025-06-11,24.79,SIMULATED
1738,3,2025-06-12,26.62,SIMULATED
1739,3,2025-06-13,29.83,SIMULATED
1740,3,2025-06-14,27.07,SIMULATED
1741,3,2025-06-15,30.24,SIMULATED
1742,3,2025-06-16,29.08,SIMULATED
1743,3,2025-06-17,36.82,SIMULATED
1744,3,2025-06-18,39.56,SIMULATED
1745,3,2025-06-19,44.76,SIMULATED
1746,3,2025-06-20,43.48,SIMULATED
1747,3,2025-06-21,44.18,SIMULATED
1748,3,2025-06-22,46.04,SIMULATED
1749,3,2025-06-23,46.07,SIMULATED
1750,3,2025-06-24,40.91,SIMULATED
1751,3,2025-06-25,45.72,SIMULATED
1752,3,2025-06-26,43.51,SIMULATED
1753,3,2025-06-27,39.95,SIMULATED
1754,3,2025-06-28,38.36,SIMULATED
1755,3,2025-06-29,41.16,SIMULATED
1756,3,2025-06-30,39.76,SIMULATED
1757,3,2025-07-01,43.27,SIMULATED
1758,3,2025-07-02,42.6,SIMULATED
1759,3,2025-07-03,41.76,SIMULATED
1760,3,2025-07-04,43.64,SIMULATED
1761,3,2025-07-05,42.66,SIMULATED
1762,3,2025-07-06,41.17,SIMULATED
1763,3,2025-07-07,38.01,SIMULATED
1764,3,2025-07-08,36.9,SIMULATED
1765,3,2025-07-09,39.74,SIMULATED
1766,3,2025-07-10,34.14,SIMULATED
1767,3,2025-07-11,27.73,SIMULATED
1768,3,2025-07-12,28.14,SIMULATED
1769,3,2025-07-13,30.32,SIMULATED
1770,3,2025-07-14,27.89,SIMULATED
1771,3,2025-07-15,32.31,SIMULATED
1772,3,2025-07-16,31.77,SIMULATED
1773,3,2025-07-17,41.35,SIMULATED
1774,3,2025-07-18,34.79,SIMULATED
1775,3,2025-07-19,29.78,SIMULATED
1776,3,2025-07-20,32.36,SIMULATED
1777,3,2025-07-21,32.72,SIMULATED
1778,3,2025-07-22,33.86,SIMULATED
1779,3,2025-07-23,35.66,SIMULATED
1780,3,2025-07-24,34.67,SIMULATED
1781,3,2025-07-25,35.35,SIMULATED
1782,3,2025-07-26,32.73,SIMULATED
1783,3,2025-07-27,35.55,SIMULATED
1784,3,2025-07-28,25.27,SIMULATED
1785,3,2025-07-29,25.45,SIMULATED
1786,3,2025-07-30,25.25,SIMULATED
1787,3,2025-07-31,31.04,SIMULATED
1788,3,2025-08-01,31.63,SIMULATED
1789,3,2025-08-02,37.21,SIMULATED
1790,3,2025-08-03,31.39,SIMULATED
1791,3,2025-08-04,29.67,SIMULATED
1792,3,2025-08-05,29.92,SIMULATED
1793,3,2025-08-06,33.34,SIMULATED
1794,3,2025-08-07,32.19,SIMULATED
1795,3,2025-08-08,35.76,SIMULATED
1796,3,2025-08-09,33.17,SIMULATED
1797,3,2025-08-10,35.04,SIMULATED
1798,3,2025-08-11,38.25,SIMULATED
1799,3,2025-08-12,38.58,SIMULATED
1800,3,2025-08-13,42.61,SIMULATED
1801,3,2025-08-14,41.01,SIMULATED
1802,3,2025-08-15,48.94,SIMULATED
1803,3,2025-08-16,48.55,SIMULATED
1804,3,2025-08-17,48.15,SIMULATED
1805,3,2025-08-18,42.15,SIMULATED
1806,3,2025-08-19,44.4,SIMULATED
1807,3,2025-08-20,41.85,SIMULATED
1808,3,2025-08-21,42.49,SIMULATED
1809,3,2025-08-22,45.41,SIMULATED
1810,3,2025-08-23,47.37,SIMULATED
1811,3,2025-08-24,48.93,SIMULATED
1812,3,2025-08-25,46.68,SIMULATED
1813,3,2025-08-26,39.02,SIMULATED
1814,3,2025-08-27,35.27,SIMULATED
1815,3,2025-08-28,36.35,SIMULATED
1816,3,2025-08-29,35.54,SIMULATED
1817,3,2025-08-30,34.2,SIMULATED
1818,3,2025-08-31,36.39,SIMULATED
1819,3,2025-09-01,39.23,SIMULATED
1820,3,2025-09-02,36.13,SIMULATED
1821,3,2025-09-03,39.82,SIMULATED
1822,3,2025-09-04,42.66,SIMULATED
1823,3,2025-09-05,42.67,SIMULATED
1824,3,2025-09-06,40.45,SIMULATED
1825,3,2025-09-07,27.29,SIMULATED
1826,3,2025-09-08,35.76,SIMULATED
1827,3,2025-09-09,34.34,SIMULATED
1828,3,2025-09-10,32.82,SIMULATED
1829,3,2025-09-11,27.82,SIMULATED
1830,3,2025-09-12,29.28,SIMULATED
1831,3,2025-09-13,33.63,SIMULATED
1832,3,2025-09-14,34.92,SIMULATED
1833,3,2025-09-15,36.21,SIMULATED
1834,3,2025-09-16,39.5,SIMULATED
1835,3,2025-09-17,31.26,SIMULATED
1836,3,2025-09-18,37.83,SIMULATED
1837,3,2025-09-19,39.42,SIMULATED
1838,3,2025-09-20,39.33,SIMULATED
1839,3,2025-09-21,38.93,SIMULATED
1840,3,2025-09-22,36.22,SIMULATED
1841,3,2025-09-23,38.03,SIMULATED
1842,3,2025-09-24,39.84,SIMULATED
1843,3,2025-09-25,42.98,SIMULATED
1844,3,2025-09-26,39.05,SIMULATED
1845,3,2025-09-27,45.26,SIMULATED
1846,3,2025-09-28,43.91,SIMULATED
1847,3,2025-09-29,42.44,SIMULATED
1848,3,2025-09-30,39.27,SIMULATED
1849,3,2025-10-01,37.96,SIMULATED
1850,3,2025-10-02,31.47,SIMULATED
1851,3,2025-10-03,32.12,SIMULATED
1852,3,2025-10-04,40.57,SIMULATED
1853,3,2025-10-05,37.33,SIMULATED
1854,3,2025-10-06,41.24,SIMULATED
1855,3,2025-10-07,44.24,SIMULATED
1856,3,2025-10-08,47.4,SIMULATED
1857,3,2025-10-09,48.25,SIMULATED
1858,3,2025-10-10,43.03,SIMULATED
1859,3,2025-10-11,42.61,SIMULATED
1860,3,2025-10-12,33.69,SIMULATED
1861,3,2025-10-13,34.71,SIMULATED
1862,3,2025-10-14,35.71,SIMULATED
1863,3,2025-10-15,36.84,SIMULATED
1864,3,2025-10-16,42.9,SIMULATED
